,COD_PRO,COD_EXT_x,COD_MUN,COD_SEDE,Farm,X_UTM,Y_UTM,County,Num_Visits,CAD_PLA,COD_EXT_y,Affiliation,NOME DA ASSOCIÇÃO,Main_Activity,Secondary_Activity
1112,PRO1113,15.0,14,RLM01190925,ESTANCIA AMAZONAS,628653.0,8711878.0,ROLIM DE MOURA,0,PLA 1114,15.0,STTR,,PISCICULTURA,BOVINOCULTURA DE CORTE
1113,PRO1114,15.0,14,RLM02190926,RECANTO DOS ANJOS,621362.0,8702745.0,ROLIM DE MOURA,0,PLA 1115,15.0,ASSOCIAÇÃO,,LAVOURA,
1114,PRO1115,15.0,14,RLM01190926,CHACARA BOM SOSSEGO,649717.0,8701347.0,ROLIM DE MOURA,0,PLA 1116,15.0,STTR,,BOVINOCULTURA DE CORTE,
1115,PRO1116,15.0,14,RLM03190926,S/N,633167.0,8687319.0,ROLIM DE MOURA,0,PLA 1117,15.0,STTR,,FRUTICULTURA,BOVINOCULTURA DE CORTE
1116,PRO1117,15.0,14,RLM01190923,SITIO SAO JOSE,633130.0,8694416.0,ROLIM DE MOURA,0,PLA 1118,15.0,STTR,,LAVOURA,BOVINOCULTURA DE CORTE
1117,PRO1118,12.0,3,CAS01190925,SITIO DO NONO,609697.0,8725909.0,CASTANHEIRAS,0,PLA 1119,12.0,STTR,,SAF,ARRENDAMENTO
1118,PRO1119,2.0,4,CUJ01190930,SITIO SANTO ANTONIO,545492.0,8954377.0,CUJUBIM,0,PLA 1120,2.0,STTR,,CAFEICULTURA,HORTICULTURA
1119,PRO1120,12.0,9,NHO01190925,SAO JOAO,605066.0,8695023.0,NOVO HORIZONTE DO OESTE,0,PLA 1121,12.0,STTR,,BOVINOCULTURA DE LEITE,
1120,PRO1121,2.0,4,CUJ02190930,SITIO SANTA ROSA,546227.0,8955175.0,CUJUBIM,0,PLA 1122,2.0,OUTRA,,BOVINOCULTURA DE LEITE,AGRICULTURA
1121,PRO1122,12.0,9,NHO01190926,SITIO ACOPIARIA,609100.0,8706632.0,NOVO HORIZONTE DO OESTE,0,PLA 1123,12.0,STTR,,BOVINOCULTURA MISTA,
1122,PRO1123,12.0,9,NHO02190926,SITIO CONILON,605269.0,8715623.0,NOVO HORIZONTE DO OESTE,0,PLA 1124,12.0,STTR,,LAVOURA,
1123,PRO1124,12.0,3,CAS01190927,RANCHO ARAGIUAIA,637539.0,8728558.0,CASTANHEIRAS,0,PLA 1125,12.0,STTR,,BOVINOCULTURA MISTA,
1124,PRO1125,12.0,9,NHO01190927,CHACARA SANTA LUCIA,601002.0,8713460.0,NOVO HORIZONTE DO OESTE,0,PLA 1126,12.0,STTR,,BOVINOCULTURA DE LEITE,
1125,PRO1126,12.0,9,NHO02190927,SITIO SAO JOSE,600998.0,8712263.0,NOVO HORIZONTE DO OESTE,0,PLA 1127,12.0,STTR,,CAFEICULTURA,BOVINOCULTURA DE CORTE
1126,PRO1127,16.0,6,JAR01190928,CHACARA DO DIVINO,540261.0,8856894.0,JARU,0,PLA 1128*** 1817,16.0,STTR,,LAVOURA,
1127,PRO1128,16.0,6,JAR02190928,CHACARA ECOLOGICA,538292.0,8855286.0,JARU,0,PLA 1129,16.0,STTR,,LAVOURA,FRUTICULTURA*
1128,PRO1129,1.0,5,ITA01190930,SITIO ALEGRIA,477568.0,8959589.0,ITAPUÃ DO OESTE,0,PLA 1130,1.0,STTR,,HORTICULTURA,CAFEICULTURA
1129,PRO1130,1.0,5,ITA01191001,SITIO SANTO ANTONIO,466973.0,8983214.0,ITAPUÃ DO OESTE,0,PLA 1131,1.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
1130,PRO1131,18.0,5,ITA02191001,SITIO PANTANAL,447493.0,8993346.0,ITAPUÃ DO OESTE,0,PLA 1132,18.0,STTR,,BOVINOCULTURA DE CORTE,-
1131,PRO1132,1.0,5,ITA03191001,CHACARA BOA ESPERANÇA,473823.0,8996978.0,ITAPUÃ DO OESTE,0,PLA 1133,1.0,ASSOCIAÇÃO,,HORTICULTURA,
1132,PRO1133,1.0,5,ITA01190925,SITIO SÃO LUCAS BELA VISTA,463752.0,9005134.0,ITAPUÃ DO OESTE,0,PLA 1134,1.0,ASSOCIAÇÃO,,HORTICULTURA,
1133,PRO1134,12.0,3,CAS01191002,SITIO BOA VISTA,614059.0,8742412.0,CASTANHEIRAS,0,PLA 1135,12.0,STTR,,BOVINOCULTURA DE CORTE,
1134,PRO1135,15.0,14,RLM01191004,SITIO BOA VISTA,617783.0,8703586.0,ROLIM DE MOURA,0,PLA 1136,15.0,STTR,,BOVINOCULTURA DE CORTE,
1135,PRO1136,5.0,1,ARQ01191028,SITIO CANTINHO DA PAZ,507903.0,8906239.0,ARIQUEMES,0,PLA 1137,5.0,ASSOCIAÇÃO,,CAFEICULTURA,
1136,PRO1137,16.0,6,JAR01191030,SITIO SAO ROQUE,504240.0,8791801.0,JARU,0,PLA 1138,16.0,ASSOCIAÇÃO,,BOVINOCULTURA MISTA,
1137,PRO1138,15.0,14,RLM01191104,SITIO ALICIA,625197.0,8691493.0,ROLIM DE MOURA,0,PLA 1139,15.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
1138,PRO1139,15.0,14,RLM01191003,CHACARA NOVA ATALAIA,628113.0,8703163.0,ROLIM DE MOURA,0,PLA 1140,15.0,ASSOCIAÇÃO,,CAFEICULTURA,
1139,PRO1140,1.0,5,ITA01191121,CHACARÁ VITORIA,489230.0,8955445.0,ITAPUÃ DO OESTE,0,PLA 1141,1.0,ASSOCIAÇÃO,,LAVOURA,
1140,PRO1141,5.0,1,ARQ01200110,,460992.0,8893123.0,MONTE NEGRO,0,PLA 1142,5.0,,,OLERICULTURA,BOVINOCULTURA DE LEITE
1141,PRO1142,5.0,1,ARQ01200109,SITIO SAO JOAO,444900.0,8894717.0,ARIQUEMES,0,PLA 1143,5.0,,,BOVINOCULTURA DE LEITE,
1142,PRO1143,1.0,5,ITA01200108,SITIO PARAISO,468442.0,8990742.0,ITAPUÃ DO OESTE,0,PLA 1144,1.0,STTR,,OLERICULTURA,
1143,PRO1144,16.0,6,JAR01200121,SITIO DOURADO,575227.0,8847541.0,JARU,0,PLA 1145,16.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
1144,PRO1145,16.0,6,JAR01200118,SITIO NOSSA SENHORA APARECIDA,570560.0,8842375.0,JARU,0,PLA 1146,16.0,STTR,,BOVINOCULTURA DE CORTE,
1145,PRO1146,1.0,5,ITA01200124,SITIO ALEGRIA,476698.0,8963347.0,ITAPUÃ DO OESTE,0,PLA 1147,1.0,STTR,,BOVINOCULTURA DE LEITE,
1146,PRO1147,11.0,8,MDO02200710,,599081.0,8954265.0,MACHADINHO D'OESTE,0,PLA 1166,11.0,,,CAFEICULTURA,
1147,PRO1148,16.0,6,JAR01200807,SITIO BOM FUTURO,545294.0,8828271.0,JARU,0,PLA 1171,16.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,FRUTICULTURA*
1148,PRO1149,2.0,14,RIC05200206,CHACARA MORIÁ,511177.0,8929395.0,RIO CRESPO,0,PLA 1223,2.0,ASSOCIAÇÃO,,LAVOURA,
1149,PRO1150,5.0,1,ARQ01200610,SITIO IRMÃOS PEREIRA,535688.0,8904028.0,ARIQUEMES,0,PLA 1310,5.0,ASSOCIAÇÃO,,CAFEICULTURA,
1150,PRO1151,5.0,1,ARQ01200603,SITIO SÃO CAMILO DE LELES,536902.0,8898344.0,ARIQUEMES,0,PLA 1340,5.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
1151,PRO1152,5.0,1,ARQ02200603,SITIO TERRA PLANA,535888.0,8903286.0,ARIQUEMES,0,PLA 1357,5.0,,,BOVINOCULTURA DE LEITE,
1152,PRO1153,17.0,8,MDO06200729,SÍTIO 2 IRMÃOS,591960.0,8951794.0,MACHADINHO D'OESTE,0,PLA 1377,17.0,STTR,,BOVINOCULTURA DE LEITE,CAFEICULTURA
